"","gene","X","baseMean","log2FoldChange_raw","lfcSE","stat","pvalue","padj_raw","log2FoldChange_shrunk","padj_shrunk","diffexpressed","Label"
"39115","evm.TU.utg9769.17","evm.TU.utg9769.17",562.295028608126,-0.0381859364980445,0.29354787776573,-0.130084185205792,0.896499822175296,0.998212313473018,-0.000462116688791067,0.998212313473018,"Non-Sig","NO"
"39116","evm.TU.utg9769.18","evm.TU.utg9769.18",66.419686309027,0.537263537341231,0.336689990723943,1.59572173852279,0.110550932968621,0.825273698157327,0.01609865907889,0.825273698157327,"Non-Sig","NO"
"39117","evm.TU.utg9769.19","evm.TU.utg9769.19",18.8104870209107,0.760108972544572,0.5284650121285,1.43833357951755,0.150339428542505,0.871279862323671,0.0162108004325696,0.871279862323671,"Non-Sig","NO"
"39118","evm.TU.utg9769.2","evm.TU.utg9769.2",55.6202366145262,0.32854616699661,0.340987052707225,0.963515078910351,0.335289100671875,0.96508363776187,0.00552081464119773,0.96508363776187,"Non-Sig","NO"
"39119","evm.TU.utg9769.20","evm.TU.utg9769.20",3.12042024750368,-0.704578970187419,1.30600960030413,-0.539489885850258,0.589548873956575,NA,-0.00408065957048306,NA,"Non-Sig","NO"
"39120","evm.TU.utg9769.3","evm.TU.utg9769.3",359.38557392675,0.121190457665647,0.193410994271366,0.626595494853876,0.530924422199599,0.989527489106936,0.00165227266631537,0.989527489106936,"Non-Sig","NO"
"39121","evm.TU.utg9769.4","evm.TU.utg9769.4",59.1500573114646,0.36999984501209,0.431639188927395,0.857197062971793,0.391335985384285,0.976372223603334,0.00570776865921189,0.976372223603334,"Non-Sig","NO"
"39122","evm.TU.utg9769.5","evm.TU.utg9769.5",161.481305622709,0.113234834429668,0.226888246714831,0.499077568226748,0.617724739652937,0.995320971614539,0.00146061834396553,0.995320971614539,"Non-Sig","NO"
"39123","evm.TU.utg9769.6","evm.TU.utg9769.6",97.0650279622296,0.240080314681985,0.225514356603619,1.06458993696782,0.287061535609347,0.951866788525995,0.00420324987180466,0.951866788525995,"Non-Sig","NO"
"39124","evm.TU.utg9769.7","evm.TU.utg9769.7",57.6159713066435,-0.444181351268649,0.261661196457943,-1.69754383638631,0.0895938907736089,0.781351381298218,-0.0152404638648888,0.781351381298218,"Non-Sig","NO"
"39125","evm.TU.utg9769.8","evm.TU.utg9769.8",2.59727059672057,0.323558336155929,1.26904226749298,0.254962615859222,0.798751973402993,NA,0.00189856838963981,NA,"Non-Sig","NO"
"39126","evm.TU.utg9769.9","evm.TU.utg9769.9",283.121568519194,0.269697302127866,0.3049979909189,0.884259274349056,0.376556267372194,0.972461899188133,0.00428404931780983,0.972461899188133,"Non-Sig","NO"
"39127","evm.TU.utg977.1","evm.TU.utg977.1",6.3201145754966,-0.529753447402273,0.696048702864991,-0.761086753300116,0.446605252045917,NA,-0.00631881212837822,NA,"Non-Sig","NO"
"39128","evm.TU.utg977.10","evm.TU.utg977.10",0.209562121919867,0.689443261311791,3.0950874365321,0.222754049909582,0.823726932289053,NA,0.000975045099736267,NA,"Non-Sig","NO"
"39129","evm.TU.utg977.11","evm.TU.utg977.11",0.953580982406595,1.43921069097645,2.90250258889995,0.495851647636913,0.6199990825329,NA,0.00229815501999059,NA,"Non-Sig","NO"
"39130","evm.TU.utg977.12","evm.TU.utg977.12",118.433987882116,-0.0200083637129214,0.297764648038214,-0.0671952289996279,0.946426283248843,0.998683342004946,-0.000241415506944944,0.998683342004946,"Non-Sig","NO"
"39131","evm.TU.utg977.13","evm.TU.utg977.13",1583.91536239461,0.296090042768113,0.198125679664834,1.49445565697997,0.135056563684373,0.861178644001897,0.0076322071878838,0.861178644001897,"Non-Sig","NO"
"39132","evm.TU.utg977.14","evm.TU.utg977.14",370.150162447807,-0.39426372505573,0.241177789193855,-1.63474309294222,0.102102914756945,0.810269514930006,-0.0123839929088874,0.810269514930006,"Non-Sig","NO"
"39133","evm.TU.utg977.15","evm.TU.utg977.15",89.3063601483674,0.190300805691595,0.237181500903411,0.802342530790766,0.422354846582391,0.983527164558428,0.00281381188267812,0.983527164558428,"Non-Sig","NO"
"39134","evm.TU.utg977.16","evm.TU.utg977.16",20.0596955073942,-0.00813164326979007,0.459052948225548,-0.017713955005022,0.985867047910783,0.998683342004946,-9.86180778576354e-05,0.998683342004946,"Non-Sig","NO"
"39135","evm.TU.utg977.17","evm.TU.utg977.17",241.256937239757,0.559495344366199,0.434473440211644,1.2877549985418,0.197831261828513,0.910897431848908,0.011604371319039,0.910897431848908,"Non-Sig","NO"
"39136","evm.TU.utg977.18","evm.TU.utg977.18",0.118109631284308,0.854262532553066,3.10543411103534,0.275086349286045,0.783249898852789,NA,0.00120218993752669,NA,"Non-Sig","NO"
"39137","evm.TU.utg977.19","evm.TU.utg977.19",1.13335434503481,-0.559168444861633,2.34082790416096,-0.238876358175532,0.811201458367291,NA,-0.00128452695087991,NA,"Non-Sig","NO"
"39138","evm.TU.utg977.2","evm.TU.utg977.2",9.84712284520339,0.0770729921674355,0.58646099662694,0.131420491065433,0.895442679717888,NA,0.000881344751027409,NA,"Non-Sig","NO"
"39139","evm.TU.utg977.20","evm.TU.utg977.20",0.126898032127541,-0.341313164825969,3.09848032441888,-0.11015502087785,0.91228643325697,NA,-0.000481085168829473,NA,"Non-Sig","NO"
"39140","evm.TU.utg977.21","evm.TU.utg977.21",224.179723852608,-0.0871032013039182,0.243849934778705,-0.357200018868018,0.720942071771905,0.997907053518423,-0.00108038933189297,0.997907053518423,"Non-Sig","NO"
"39141","evm.TU.utg977.22","evm.TU.utg977.22",9.56318101083052,0.861841118502487,0.696610706161318,1.23719189337711,0.216015850400164,NA,0.0127935310824084,NA,"Non-Sig","NO"
"39142","evm.TU.utg977.23","evm.TU.utg977.23",461.991470661737,0.0515051124564762,0.257941006416351,0.199677876627883,0.841732517215251,0.997907053518423,0.000621853355670294,0.997907053518423,"Non-Sig","NO"
"39143","evm.TU.utg977.24","evm.TU.utg977.24",171.929688976639,-0.226383286240888,0.20157534963223,-1.12307028936782,0.261407643245587,0.944621581133234,-0.00411109925540876,0.944621581133234,"Non-Sig","NO"
"39144","evm.TU.utg977.25","evm.TU.utg977.25",106.999677889434,0.0490252831249307,0.367697055455145,0.133330638354571,0.893931898006182,0.998212313473018,0.00060335520410251,0.998212313473018,"Non-Sig","NO"
"39145","evm.TU.utg977.26","evm.TU.utg977.26",21.079804585967,0.341844662988484,0.54207446444129,0.630623070099454,0.52828701070318,0.989355288086305,0.00447015862491013,0.989355288086305,"Non-Sig","NO"
"39146","evm.TU.utg977.27","evm.TU.utg977.27",5.10119523256368,-1.37962841244488,0.880308970728812,-1.56720930754878,0.117065775599742,NA,-0.0188792485034357,NA,"Non-Sig","NO"
"39147","evm.TU.utg977.28","evm.TU.utg977.28",30.752917065568,-0.198039470275466,0.364426764994926,-0.543427347544639,0.586835600700366,0.993778726061932,-0.00267583383715512,0.993778726061932,"Non-Sig","NO"
"39148","evm.TU.utg977.29","evm.TU.utg977.29",104.877638295741,-0.00182529148480714,0.25883859147994,-0.00705185217695252,0.99437348265614,0.999421249461605,-2.17464693415978e-05,0.999421249461605,"Non-Sig","NO"
"39149","evm.TU.utg977.3","evm.TU.utg977.3",189.217220356966,0.0103838903504673,0.188051092847175,0.0552184525665373,0.955964428340516,0.998683342004946,0.000126654567053329,0.998683342004946,"Non-Sig","NO"
"39150","evm.TU.utg977.31","evm.TU.utg977.31",21.0790384773738,0.559146374120319,0.452343370349871,1.2361104655692,0.21641750523286,0.921964092057129,0.0109673743723984,0.921964092057129,"Non-Sig","NO"
"39151","evm.TU.utg977.32","evm.TU.utg977.32",183.808226658467,-0.205220306148519,0.231299714026048,-0.887248421437339,0.374945168106759,0.971988267686198,-0.00318487958543058,0.971988267686198,"Non-Sig","NO"
"39152","evm.TU.utg977.33","evm.TU.utg977.33",1761.02961131882,-0.0831712621580068,0.138246826234096,-0.601614260693199,0.547430934039487,0.993047470730345,-0.00127716463047019,0.993047470730345,"Non-Sig","NO"
"39153","evm.TU.utg977.34","evm.TU.utg977.34",133.457869159021,-0.176248143020988,0.20616256566785,-0.854898863186165,0.392607140015118,0.976803385924106,-0.00267041952386733,0.976803385924106,"Non-Sig","NO"
"39154","evm.TU.utg977.35","evm.TU.utg977.35",10.7526094078361,0.64357348056328,0.645239759404298,0.997417581888389,0.3185618606986,NA,0.00895393789629854,NA,"Non-Sig","NO"
"39155","evm.TU.utg977.36","evm.TU.utg977.36",155.226078897316,0.0277280035790189,0.248950430057289,0.111379617109471,0.91131532267351,0.998212313473018,0.000331106588755834,0.998212313473018,"Non-Sig","NO"
"39156","evm.TU.utg977.37","evm.TU.utg977.37",421.63930884674,0.0980470901835004,0.239536822228753,0.409319491138057,0.682305213496003,0.997907053518423,0.00123185540082413,0.997907053518423,"Non-Sig","NO"
"39157","evm.TU.utg977.4","evm.TU.utg977.4",182.583974445828,0.331683733080559,0.22669678564589,1.46311617138967,0.143435593590065,0.866688721865347,0.00842788451811292,0.866688721865347,"Non-Sig","NO"
"39158","evm.TU.utg977.5","evm.TU.utg977.5",804.520429927597,-0.204327829009862,0.308058418669921,-0.663276237968342,0.507153652191407,0.989162055794293,-0.00287765687880373,0.989162055794293,"Non-Sig","NO"
"39159","evm.TU.utg977.6","evm.TU.utg977.6",1503.96890888724,-0.146182117883005,0.260678348579695,-0.560775832283262,0.574950364025961,0.993778726061932,-0.00194107795916443,0.993778726061932,"Non-Sig","NO"
"39160","evm.TU.utg977.7","evm.TU.utg977.7",693.682941522739,0.524641049143125,0.282038460263525,1.86017555425924,0.0628606924615627,0.708557219524454,0.0224715371958237,0.708557219524454,"Non-Sig","NO"
"39161","evm.TU.utg977.8","evm.TU.utg977.8",231.989737843049,0.0699246419469769,0.368509379973585,0.189749964985937,0.84950506560547,0.998101293930328,0.000865903379651062,0.998101293930328,"Non-Sig","NO"
"39162","evm.TU.utg977.9","evm.TU.utg977.9",1.07503459548754,0.750106232745485,3.03918962300709,0.246811264116946,0.805054292625544,NA,0.00109611722338437,NA,"Non-Sig","NO"
"39163","evm.TU.utg9776.2","evm.TU.utg9776.2",336.966668482447,-0.681212589930003,0.265751809627256,-2.56334130287004,0.0103670082232441,0.350528770647616,-0.0936390606043856,0.350528770647616,"Non-Sig","NO"
"39164","evm.TU.utg9776.3","evm.TU.utg9776.3",43.2077547427355,0.249449386718649,0.371867637448151,0.670801547643224,0.502346961420253,0.988372875134511,0.00355177690584858,0.988372875134511,"Non-Sig","NO"
"39165","evm.TU.utg9776.4","evm.TU.utg9776.4",210.870312205333,0.428562930402345,0.216148542434232,1.9827241283977,0.0473982529108367,0.640947448405776,0.0216698119200948,0.640947448405776,"Non-Sig","NO"
"39166","evm.TU.utg9776.5","evm.TU.utg9776.5",0.191919971952898,0.216892893564723,3.09686986873513,0.0700361664383752,0.944164873644843,NA,0.000305911794150852,NA,"Non-Sig","NO"
"39167","evm.TU.utg9776.6","evm.TU.utg9776.6",28.4543352091932,1.67281809193029,0.734881982837284,2.27630848353603,0.022827552718269,0.483501723194779,0.0530647208332985,0.483501723194779,"Non-Sig","NO"
"39168","evm.TU.utg978.1","evm.TU.utg978.1",34.6781577841846,0.252961302979776,0.47060101176963,0.537528174936449,0.590902828434225,0.993778726061932,0.00333770838803677,0.993778726061932,"Non-Sig","NO"
"39169","evm.TU.utg978.13","evm.TU.utg978.13",0.107970148314535,-0.429459964764154,3.10587946715238,-0.138273223190436,0.890024487005463,NA,-0.000602933633784201,NA,"Non-Sig","NO"
"39170","evm.TU.utg978.2","evm.TU.utg978.2",60.3761110630627,0.0401369632031983,0.285270364257132,0.140697977189879,0.888108543168384,0.998102311351632,0.000484968438058747,0.998102311351632,"Non-Sig","NO"
"39171","evm.TU.utg978.3","evm.TU.utg978.3",190.476993307087,0.210121569138815,0.269570654756997,0.779467517813567,0.435704364625371,0.984127557973931,0.00310222370820703,0.984127557973931,"Non-Sig","NO"
"39172","evm.TU.utg978.4","evm.TU.utg978.4",9.01730780323336,0.511832236448071,0.63702359677976,0.803474532239389,0.421700511151099,NA,0.00658816272452973,NA,"Non-Sig","NO"
"39173","evm.TU.utg978.5","evm.TU.utg978.5",468.123473257729,0.0667864028230204,0.178819646312235,0.373484704842807,0.708787726913483,0.997907053518423,0.000858504388380189,0.997907053518423,"Non-Sig","NO"
"39174","evm.TU.utg978.6","evm.TU.utg978.6",215.940346451532,0.0931894624322439,0.175300786645059,0.531597514282292,0.595004786754598,0.993778726061932,0.00125443924858581,0.993778726061932,"Non-Sig","NO"
"39175","evm.TU.utg978.7","evm.TU.utg978.7",121.964879776896,-0.0710564721006868,0.21759662715909,-0.326551348834721,0.744007245773273,0.997907053518423,-0.000875681566113341,0.997907053518423,"Non-Sig","NO"
"39176","evm.TU.utg978.8","evm.TU.utg978.8",9.80839163201096,-0.307211794797702,0.682358422679391,-0.450220565302594,0.652551408992414,NA,-0.00340412992331801,NA,"Non-Sig","NO"
"39177","evm.TU.utg983.1","evm.TU.utg983.1",65.0767051070951,-0.134228249288529,0.299597127557843,-0.448029159634094,0.65413215218621,0.997907053518423,-0.00173443807418306,0.997907053518423,"Non-Sig","NO"
"39178","evm.TU.utg983.10","evm.TU.utg983.10",7.55789649350603,1.03114168808233,0.931891497960648,1.10650401934011,0.26850842529299,NA,0.0105245227711612,NA,"Non-Sig","NO"
"39179","evm.TU.utg983.11","evm.TU.utg983.11",122.137922406462,-0.0846424326862908,0.210148726904795,-0.402773949349867,0.687114527051039,0.997907053518423,-0.00106425197966243,0.997907053518423,"Non-Sig","NO"
"39180","evm.TU.utg983.12","evm.TU.utg983.12",103.100322560014,0.319473240466282,0.268338818148879,1.1905591694491,0.233826688644206,0.933306174124436,0.00632261053859093,0.933306174124436,"Non-Sig","NO"
"39181","evm.TU.utg983.13","evm.TU.utg983.13",1764.85406935037,0.172350236244715,0.152932632246256,1.12696835013728,0.259755862787711,0.943183071997144,0.00319747391595924,0.943183071997144,"Non-Sig","NO"
"39182","evm.TU.utg983.14","evm.TU.utg983.14",312.243169186927,0.0726575647602131,0.212558463125441,0.341823909017137,0.732483415437349,0.997907053518423,0.000899689928226656,0.997907053518423,"Non-Sig","NO"
"39183","evm.TU.utg983.15","evm.TU.utg983.15",30.6176758244918,-0.160727125654415,0.371466599503236,-0.432682577301313,0.665245388865892,0.997907053518423,-0.00209438139113,0.997907053518423,"Non-Sig","NO"
"39184","evm.TU.utg983.17","evm.TU.utg983.17",233.490675767601,-0.814146757421659,1.04175652671462,-0.781513469360475,0.43450055783694,0.984127557973931,-0.00658284608675007,0.984127557973931,"Non-Sig","NO"
"39185","evm.TU.utg983.18","evm.TU.utg983.18",139.62275759724,-0.691861408587173,0.933295932556973,-0.741309786587909,0.458505629155467,0.985930459836445,-0.00628428928838327,0.985930459836445,"Non-Sig","NO"
"39186","evm.TU.utg983.19","evm.TU.utg983.19",0.641118639305707,0.897171385698694,2.74915225908546,0.32634474235965,0.744163540012535,NA,0.00156668178085098,NA,"Non-Sig","NO"
"39187","evm.TU.utg983.20","evm.TU.utg983.20",1211.87324467739,-0.170150142115065,0.207546235303185,-0.819818012437122,0.412319861056873,0.980712008705294,-0.00252773164266242,0.980712008705294,"Non-Sig","NO"
"39188","evm.TU.utg983.21","evm.TU.utg983.21",239.563144192475,0.185748635729991,0.2409951281954,0.77075680791101,0.440851092994197,0.984127557973931,0.00270239128542783,0.984127557973931,"Non-Sig","NO"
"39189","evm.TU.utg983.22","evm.TU.utg983.22",195.316713109812,-0.240253396299153,0.191982627503023,-1.25143300424603,0.210776542240666,0.919941795633679,-0.00484112566416676,0.919941795633679,"Non-Sig","NO"
"39190","evm.TU.utg983.23","evm.TU.utg983.23",93.8094996287742,0.205439490228731,0.352746516491129,0.582399770442232,0.560297436135927,0.993778726061932,0.00281564319225668,0.993778726061932,"Non-Sig","NO"
"39191","evm.TU.utg983.25","evm.TU.utg983.25",10.4285280649046,0.910673174144752,0.651730758756933,1.39731501376689,0.162318862933006,NA,0.0159086532864492,NA,"Non-Sig","NO"
"39192","evm.TU.utg983.3","evm.TU.utg983.3",105.549622138858,-1.18502964516227,0.588867803661283,-2.01238654549349,0.0441792056688721,0.6263999596103,-0.0395970740176167,0.6263999596103,"Non-Sig","NO"
"39193","evm.TU.utg983.4","evm.TU.utg983.4",0.177199042874471,-0.374446401097243,3.1005433122559,-0.120767995601649,0.903874800330449,NA,-0.000527213264453732,NA,"Non-Sig","NO"
