"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.TU.utg501.22",171.26306693988,-0.20625240693111,0.224347276064711,-0.919344377827966,0.357915472736165,0.99999995182314
"evm.TU.utg8609.17",22.025173198873,-0.405322278039453,0.440895163874761,-0.919316679451235,0.357929956063467,0.99999995182314
"evm.TU.utg344.10",4.51520837245436,0.869641721658836,0.946100925778158,0.919184938904446,0.357998847511982,NA
"evm.TU.utg888.35",72.1583772310371,0.26808378896324,0.291660571181547,0.91916362872501,0.358009992086974,0.99999995182314
"evm.TU.utg464.163",302.210710235377,-0.200956067369766,0.218629638794926,-0.919162051757592,0.358010816801592,0.99999995182314
"utg1079.equina_smart_1403681.path4",14.1898189593804,0.74731387795814,0.813087650810482,0.919106171657164,0.358040041471758,0.99999995182314
"evm.TU.utg762.13",188.373937482628,0.243415102361811,0.264865717048475,0.91901324593572,0.358088643912614,0.99999995182314
"evm.TU.utg2969.36",4.5166236122128,1.253834795861,1.36439233144476,0.91896939535955,0.358111580285404,NA
"evm.TU.utg1765.25",1.23665159921436,-2.52947270418537,2.75253760748834,-0.918960270444219,0.358116353256995,NA
"evm.TU.utg1278.20",141.411578807794,0.204442192986783,0.222478718234239,0.918929210889885,0.358132599885298,0.99999995182314
"evm.TU.utg6078.15",388.418835170973,-0.205747902396218,0.223918899908835,-0.918850094744058,0.358173986045215,0.99999995182314
"tRNAscan-SE.tRNA.utg15281.Ser(AGA).2",3.20521332685764,-0.816639792414844,0.888849900139279,-0.91876006543611,0.358221084609622,NA
"evm.TU.utg470.66",7.17804192636069,-0.644760729614715,0.70179897348625,-0.918725666428105,0.358239081376923,NA
"evm.TU.utg116.208",518.301434739432,-0.231501832692552,0.251999537525055,-0.91865975218123,0.358273567779141,0.99999995182314
"evm.TU.utg24706.27",1.25501411506059,-2.15605089422712,2.34704553659914,-0.918623375902298,0.358292600780198,NA
"evm.TU.utg17460.3",263.941878797223,0.195481984084316,0.21280674264679,0.918589240420688,0.358310461917148,0.99999995182314
"evm.TU.utg20788.3",727.794835713412,-0.137182869502562,0.149345800536851,-0.918558600305013,0.358326494606843,0.99999995182314
"evm.TU.utg5950.103",314.936859856733,-0.154689759967782,0.168410490187759,-0.918528054845754,0.358342478215953,0.99999995182314
"evm.TU.utg86.22",101.428392809228,0.248100118271716,0.27011234166434,0.918507154256662,0.358353415184902,0.99999995182314
"evm.TU.utg736.69",656.234625300158,-0.349924473293119,0.381018940112332,-0.918391283094626,0.358414052657724,0.99999995182314
"evm.TU.utg12875.11",108.577098811823,-0.363160841459982,0.395453196065383,-0.918340893621043,0.358440424393102,0.99999995182314
"evm.TU.utg11415.38",80.4681362162135,0.241854124418854,0.263361355023587,0.918335662410278,0.35844316225916,0.99999995182314
"tRNAscan-SE.tRNA.utg55.Ser(AGA).8",14.5493483321772,0.457173795613092,0.497860034606948,0.918277756466279,0.358473469452251,0.99999995182314
"evm.TU.utg320.61",117.621617381968,0.255083453826803,0.277794360768067,0.918245615647232,0.358490292220621,0.99999995182314
"evm.TU.utg116.111",2261.06016134547,0.137075324093253,0.14928906003134,0.918187334453553,0.358520798341948,0.99999995182314
"evm.TU.utg302.28",276.828724607383,-0.154652912387903,0.16843821889975,-0.918158084300028,0.358536109363128,0.99999995182314
"evm.TU.utg18271.4",110.654681838189,-0.191802682045927,0.208904201871218,-0.918137023228313,0.358547134056139,0.99999995182314
"evm.TU.utg338.60",11.4361962650683,0.805394215716272,0.877218113999653,0.918123101726774,0.358554421564944,NA
"evm.TU.utg379.72",811.321099602928,-0.140420296412589,0.152973295248798,-0.917939933138051,0.358650313769583,0.99999995182314
"evm.TU.utg625.32",9.06052507051738,0.661918295554631,0.721101403045044,0.917926789158229,0.358657195510534,NA
"evm.TU.utg62.54",44.1622876810909,0.386260181744291,0.420807282696296,0.917902796903498,0.358669757253498,0.99999995182314
"evm.TU.utg888.41",688.311051497558,-0.211309461167893,0.230209563687087,-0.917900445939403,0.35867098817423,0.99999995182314
"evm.TU.utg761.1",4511.36035812599,0.118001626768352,0.128557908475946,0.91788695201455,0.358678053391716,0.99999995182314
"tRNAscan-SE.tRNA.utg13.Ser(AGA).3",1.50283478792307,-1.68756394953452,1.83855958377387,-0.917872863315412,0.358685430117514,NA
"evm.TU.utg3092.43",176.743331542558,-0.238169479266828,0.259500207752065,-0.917800726750796,0.358723201717965,0.99999995182314
"evm.TU.utg2603.5",464.434974033542,-0.159430066824686,0.17371357847348,-0.917775502788488,0.35873640988778,0.99999995182314
"evm.TU.utg2205.3",47.9873664505425,-0.259256238031601,0.282487738928465,-0.917761029257461,0.358743988884917,0.99999995182314
"evm.TU.utg389.50",3.19881024798651,1.11969268996028,1.2201187065873,0.917691601575455,0.358780345767078,NA
"evm.TU.utg234.86",39350.7775358673,0.129689603755802,0.141328255395254,0.917648090914997,0.35880313197985,0.99999995182314
"evm.TU.utg3158.73",60.0720302922936,-0.337892067646912,0.368216263065212,-0.91764569232802,0.358804388128663,0.99999995182314
"evm.TU.utg622.97",14.8248243136706,-0.616712416895569,0.6721134510706,-0.917571900864678,0.358843034340087,0.99999995182314
"evm.TU.utg699.52",1124.22000972436,-0.187272445579567,0.204098678322505,-0.917558345398245,0.358850133920336,0.99999995182314
"evm.TU.utg116.325",418.065458722951,0.137942066963436,0.150336295666671,0.917556644266959,0.358851024882125,0.99999995182314
"evm.TU.utg924.35",4.65333882317636,0.819705358008984,0.893472162639987,0.917438049314217,0.35891314201765,NA
"evm.TU.utg580.16",13.7863497201587,0.415640862991364,0.453081315451807,0.917364827937988,0.358951496958331,0.99999995182314
"evm.TU.utg2411.10",118.553741690794,-0.210488653650004,0.229452812773525,-0.917350504906476,0.358958999973334,0.99999995182314
"evm.TU.utg597.186",187.055948105305,0.17889759214841,0.195019200499128,0.917333225090364,0.358968052009475,0.99999995182314
"evm.TU.utg1575.26",314.667665166657,-0.137405753952477,0.149804317608085,-0.917234937860441,0.359019542529509,0.99999995182314
"evm.TU.utg3536.18",553.325543144391,-0.227751436388618,0.248305360638791,-0.917223195676098,0.359025694312296,0.99999995182314
"evm.TU.utg376.59",44.137670786433,-0.358316837208324,0.390656255996015,-0.917217711757262,0.359028567384549,0.99999995182314
"evm.TU.utg370.13",57.3076706476707,0.315191395205279,0.343653562716444,0.917177731881542,0.359049513622079,0.99999995182314
"evm.TU.utg49.11",207.958494087782,-0.170216913473301,0.185589679680379,-0.917167989979005,0.359054617711419,0.99999995182314
"evm.TU.utg209609.1",1.37335475385016,-1.55715597332625,1.6980889869465,-0.917004930422595,0.359140056514844,NA
"utg788.equina_smart_1423490.path1",221.764257261722,0.189780021471803,0.206983181444007,0.91688619407535,0.359202279192817,0.99999995182314
"evm.TU.utg464.121",17.0537660606753,2.22585165192825,2.42801618938959,0.916736742388789,0.359280607588281,0.99999995182314
"evm.TU.utg2356.36",184.096399174702,0.451057082507966,0.49203434269384,0.916718699021032,0.359290064935949,0.99999995182314
"evm.TU.utg479.41",1670.42985499653,-0.402379755611456,0.43895311364889,-0.9166804906943,0.35931009216986,0.99999995182314
"tRNAscan-SE.tRNA.utg2156.Pseudo(???).3",19.2758246771529,-0.456579001209884,0.498138332296625,-0.916570702569434,0.359367642494485,0.99999995182314
"evm.TU.utg10.35",205.498962573934,-0.183069309124012,0.199741032980341,-0.916533305112272,0.359387247355986,0.99999995182314
"evm.TU.utg34597.12",35.5351323254639,0.364611651465987,0.397829095424088,0.916503231311698,0.359403013425935,0.99999995182314
"evm.TU.utg4695.64",720.41354901791,-0.961230377517183,1.04884621747733,-0.916464550760475,0.359423292189474,0.99999995182314
"evm.TU.utg1194.7",1626.04507287557,-0.121871026584,0.132981093092215,-0.916453788656175,0.359428934485306,0.99999995182314
"evm.TU.utg411.61",322.987307100758,-0.159853792382822,0.174431053659051,-0.916429666791314,0.359441581163812,0.99999995182314
"evm.TU.utg10358.8",33.059126101188,0.505292096598844,0.551402180687316,0.916376674406699,0.359469365140559,0.99999995182314
"evm.TU.utg92.171",29.917041027383,0.380190896732532,0.414894646543687,0.916355272114843,0.359480586772751,0.99999995182314
"evm.TU.utg338.20",771.718782331785,0.146792764456066,0.160195514890621,0.916335045686477,0.359491192079436,0.99999995182314
"evm.TU.utg1708.34",30.5287309634632,-0.344733229987695,0.376232084746728,-0.916278127155907,0.359521037180991,0.99999995182314
"evm.TU.utg7977.5",491.176390040046,0.290302382379759,0.316841123997717,0.916239592628926,0.359541243555862,0.99999995182314
"evm.TU.utg92.12",16.3039838543256,-0.468833336198182,0.511714512810898,-0.916200976249107,0.359561493567669,0.99999995182314
"evm.TU.utg408.6",430.64177605724,-0.138131573234522,0.15077476521909,-0.916145172130124,0.359590757909718,0.99999995182314
"evm.TU.utg9313.33",4.22387988833445,0.908978046874542,0.992199116088526,0.916124628751877,0.359601531477773,NA
"evm.TU.utg6293.10",329.823637323583,0.143141167091146,0.156263204558424,0.916026056777995,0.359653228418755,0.99999995182314
"evm.TU.utg2411.11",74.4274767627253,0.204314021222052,0.223048145298561,0.91600860858344,0.35966237976455,0.99999995182314
"evm.TU.utg7289.23",150.668458928838,-0.247974925699519,0.270721234956441,-0.915978850862652,0.35967798763045,0.99999995182314
"evm.TU.utg59939.4",48.346865751004,-0.247305517770378,0.270003359019008,-0.915934967138566,0.359701005333538,0.99999995182314
"evm.TU.utg12968.10",174.908014191929,-0.168290978570511,0.183746445405498,-0.91588698872036,0.359726171826784,0.99999995182314
"evm.TU.utg3884.28",18.7149010935888,0.398849368762905,0.435484949076559,0.915874060880085,0.359732953156637,0.99999995182314
"evm.TU.utg2600.3",41.7037481318616,0.294471128431541,0.321529580538877,0.915844594883039,0.359748409916653,0.99999995182314
"evm.TU.utg4398.13",4.66665609635814,0.899078241248167,0.981752920246447,0.91578871089324,0.359777725713367,NA
"evm.TU.utg4028.10",203.67230397289,-0.158815887447502,0.173425764929543,-0.915757168561567,0.359794272949967,0.99999995182314
"evm.TU.utg7008.17",30.1121091674733,0.596970466952362,0.651916285708405,0.915716450163021,0.359815634695669,0.99999995182314
"evm.TU.utg2487.13",3.05387280767481,-1.06385876401169,1.1618929234759,-0.915625478489932,0.359863363265325,NA
"utg1800.equina_smart_1634.path1",41.7081804427154,-0.232548063787506,0.253982942842434,-0.915605044909547,0.359874084353275,0.99999995182314
"evm.TU.utg3876.49",6.85704899199728,-0.706748106275999,0.77212263218816,-0.915331421218812,0.360017668517697,NA
"evm.TU.utg163.40",16.9152716737757,0.675424215163058,0.737995549601929,0.915214482698951,0.360079043032731,0.99999995182314
"evm.TU.utg597.142",1387.99633295927,-0.139788154320122,0.152738333268425,-0.915213301918489,0.36007966279212,0.99999995182314
"evm.TU.utg60191.5",13.5432249204703,-0.44983406733941,0.491517707432331,-0.915194021573149,0.360089782613129,0.99999995182314
"evm.TU.utg5290.33",132.829868656069,-0.301133594148496,0.329054249196388,-0.915148778306072,0.36011353049084,0.99999995182314
"evm.TU.utg109.17",30.0646225957247,0.335756375380807,0.366896315196869,0.915126049169089,0.36012546122858,0.99999995182314
"evm.TU.utg279.54",982.843684807535,0.133491836336126,0.145878796425482,0.915087316368944,0.360145793011382,0.99999995182314
"evm.TU.utg3509.17",1092.31787361489,-0.13614243162232,0.148776234106297,-0.915081850539716,0.360148662215253,0.99999995182314
"evm.TU.utg1205.93",95.2667071917746,0.197490240320062,0.215822659250545,0.915057950846573,0.360161208164012,0.99999995182314
"evm.TU.utg12644.9",100.250856274479,-0.200028525378875,0.218606486131128,-0.915016424804941,0.360183007573014,0.99999995182314
"evm.TU.utg6373.4",63.2467666862369,-0.23373335964801,0.255449567984578,-0.914988275345686,0.360197785315194,0.99999995182314
"evm.TU.utg9251.13",325.764247496791,0.262756351693521,0.28717659270731,0.914964375112987,0.360210332621489,0.99999995182314
"evm.TU.utg4716.5",14757.9904167514,-0.199218502732523,0.217740504491494,-0.914935432880407,0.360225527278404,0.99999995182314
"evm.TU.utg12382.27",1298.58118906476,-0.110613463985594,0.120905481908993,-0.914875506379884,0.360256989938791,0.99999995182314
"tRNAscan-SE.tRNA.utg21766.Ser(AGA).1",1.6289023359159,1.67635111496189,1.83244253870443,0.914817834422845,0.360287270545784,NA
"evm.TU.utg714.33",1461.66486326726,-0.156962732771279,0.171596271300572,-0.914721115917138,0.360338056092846,0.99999995182314
"evm.TU.utg14676.13",3.71247341423553,1.15962472743835,1.26773840062358,0.914719256644707,0.360339032415052,NA
"evm.TU.utg7522.47",101.434795373348,0.305319595265538,0.333821947343937,0.91461810014237,0.360392153190193,0.99999995182314
"evm.TU.utg710.31",519.132216407503,-0.916257587280337,1.00184252927815,-0.914572460744429,0.360416121624256,0.99999995182314
"evm.TU.utg8609.9",12.5710268936881,0.565306896927188,0.618121756084408,0.914555896734999,0.360424820789428,0.99999995182314
"evm.TU.utg7127.30",10.1746584119212,0.585433715267872,0.640129228854076,0.914555512979594,0.360425022333477,NA
"evm.TU.utg4172.40",211.471292756187,-0.224234464091408,0.24518569076367,-0.914549553821813,0.360428152025606,0.99999995182314
"evm.TU.utg12968.12",2607.08463148015,-0.1310750106944,0.143322475655492,-0.9145460967997,0.360429967628058,0.99999995182314
"evm.TU.utg408.20",58.3745084523095,-0.26801641879275,0.293059505783728,-0.914546068301025,0.360429982595376,0.99999995182314
"evm.TU.utg9623.22",90.9241475430667,-0.265861477481049,0.290753962966012,-0.914386427510627,0.360513831013219,0.99999995182314
"evm.TU.utg431.35",1637.7014753476,-0.149422543175905,0.16343516704104,-0.914261880604826,0.360579255507346,0.99999995182314
"evm.TU.utg180.75",128.44851806324,0.172721254902144,0.188948060809645,0.914120283436788,0.360653645554741,0.99999995182314
"evm.TU.utg438.3",18.9019051261139,0.38684317472188,0.423227496387498,0.914031290556071,0.360700404133871,0.99999995182314
"tRNAscan-SE.tRNA.utg2356.Pseudo(AGA).1",1.25604909645191,-1.83862052247663,2.0116312999272,-0.913994787485743,0.360719584652424,NA
"evm.TU.utg170.26",330.169588881451,-0.161994835164676,0.177239979282845,-0.913985861542899,0.360724274881635,0.99999995182314
"evm.TU.utg1754.28",71.0670342525317,0.23877968325729,0.261253040801823,0.913978580017444,0.36072810106302,0.99999995182314
"evm.TU.utg245.35",1074.43169519496,-0.108271992858226,0.118470868247377,-0.913912377447466,0.360762889315656,0.99999995182314
"evm.TU.utg5985.9",76.5837289688042,0.466412296793797,0.510409727727971,0.91379977977688,0.360822062188569,0.99999995182314
"evm.TU.utg2246.32",178.5094375843,-0.162626175669337,0.177982445961507,-0.913720309836112,0.360863829281715,0.99999995182314
"evm.TU.utg7.55",1428.93511764684,-0.174917113107922,0.191451312024843,-0.913637578442001,0.360907313722248,0.99999995182314
"evm.TU.utg1819.33",1.33923670523354,2.3956098781666,2.62224000077562,0.91357384429267,0.360940815264146,NA
"evm.TU.utg6078.2",408.843920880351,0.165794104133248,0.181478710530055,0.913573298206737,0.360941102319958,0.99999995182314
"evm.TU.utg12986.52",1292.53802619083,-0.193430221869533,0.211787347740285,-0.913322839788976,0.361072773515127,0.99999995182314
"evm.TU.utg6477.10",20.9732181480955,0.390823122796072,0.427955381995342,0.913233339825892,0.361119832811215,0.99999995182314
"evm.TU.utg597.3",1.21275362101496,1.88048953350375,2.05928533836933,0.913175798645193,0.361150090134046,NA
"evm.TU.utg77.71",1021.95344460818,0.12995201939154,0.14230778690622,0.913175745450788,0.361150118106406,0.99999995182314
"evm.TU.utg92.44",1.38605906813683,1.50601213745678,1.64954714556123,0.912985204156977,0.361250323258643,NA
"evm.TU.utg788.33.34",940.985159566036,0.131132520775458,0.14363413618925,0.912962087248398,0.361262481564324,0.99999995182314
"evm.TU.utg498.137",131.600847923039,-0.302468254251195,0.331327252755736,-0.912898808460479,0.361295764266739,0.99999995182314
"evm.TU.utg372.19",249.502552465056,0.19043560904778,0.208614614814911,0.912858426609947,0.361317004887074,0.99999995182314
"evm.TU.utg245.74",9.23072113368193,0.523158050360313,0.573126556460156,0.912814184691654,0.361340276779628,NA
"evm.TU.utg6504.21",2112.15083160973,-0.134548536624974,0.147399904237657,-0.912812917490351,0.361340943359791,0.99999995182314
"evm.TU.utg6379.13",168.296573019255,-0.171065551181772,0.187418111568894,-0.912748238416057,0.361374967224381,0.99999995182314
"evm.TU.utg6959.14",1.99175338540536,-1.69494826078275,1.85721047499782,-0.912631219563169,0.361436529078916,NA
"evm.TU.utg22669.2",283.856793139703,0.198742254779764,0.217777073819028,0.912594936163568,0.361455618563876,0.99999995182314
"evm.TU.utg356.82",11.576908459022,0.448696332731441,0.491680018823968,0.912577927825218,0.361464567237872,NA
"evm.TU.utg1073.14",173.76685891645,-0.162993993570516,0.178617727201732,-0.91252977027543,0.361489905340786,0.99999995182314
"evm.TU.utg4605.17",1.76558453728735,1.27548696046958,1.39781656337744,0.912485224375734,0.361513344164778,NA
"evm.TU.utg597.49",72.6801243787525,-0.262007630985504,0.287155665183911,-0.912423687750335,0.361545724607234,0.99999995182314
"evm.TU.utg3827.32",1.26238218952173,1.54361866510644,1.69178071682881,0.912422425525632,0.361546388806238,NA
"evm.TU.utg405.42",153.445201709719,-0.199199407677557,0.218322519840697,-0.912408888569566,0.361553512176134,0.99999995182314
"utg86.equina_smart_173735.path1",14.6386008680971,-0.527278091614198,0.577899255524131,-0.912404863951552,0.361555630013583,0.99999995182314
"evm.TU.utg2417.41",74.897633683037,-0.268797910781414,0.294633562577082,-0.912312597486551,0.361604184673402,0.99999995182314
"evm.TU.utg693.63",117.824807849161,0.444005996129832,0.486756371970847,0.912172950776338,0.361677680670426,0.99999995182314
"evm.TU.utg6851.27",256.688365787769,0.33803242824174,0.370603088126433,0.912114440143086,0.361708477572086,0.99999995182314
"evm.TU.utg27651.2",87.1523069919649,0.217596770701474,0.238567802946067,0.912096133737987,0.361718113432744,0.99999995182314
"evm.TU.utg788.10",47.9457152329533,0.430429508734606,0.471919321113678,0.912082827460506,0.361725117499546,0.99999995182314
"evm.TU.utg5.55",655.557216429578,-0.141199494754458,0.154828929917587,-0.911971004576572,0.361783981418741,0.99999995182314
"evm.TU.utg2428.23",29.3616059816857,0.303508275549551,0.332815785359315,0.911940745905057,0.361799910710975,0.99999995182314
"evm.TU.utg172.27",42.416270400768,0.249528663197005,0.273631618848543,0.911914581534968,0.36181368496474,0.99999995182314
"evm.TU.utg2083.51",5.83967799436157,0.659989682314447,0.7238863027142,0.911731137665992,0.361910268367563,NA
"evm.TU.utg1919.80",143.744065584889,-0.332579723067157,0.36478010048652,-0.911726606313184,0.361912654334359,0.99999995182314
"utg389.equina_smart_912362.path1",59.461191708816,0.271141972716716,0.297396285699208,0.91171943213492,0.361916431891127,0.99999995182314
"evm.TU.utg7821.28",53.4450461875908,-0.336188304668765,0.368755891405568,-0.911682531734836,0.361935862152211,0.99999995182314
"evm.TU.utg73.22",52.5832969758226,0.286860314827589,0.314653471936656,0.911670584983528,0.361942152969256,0.99999995182314
"evm.TU.utg12986.1",518.171152641122,-0.143241056232873,0.157133421323532,-0.911588731578274,0.361985256470835,0.99999995182314
"evm.TU.utg62.146",85.7719613215517,0.303344056915939,0.332783560711885,0.911535582668298,0.362013246083366,0.99999995182314
"evm.TU.utg64.17",174.873177479332,0.191457570920155,0.210055727634574,0.911460844587044,0.362052607414931,0.99999995182314
"evm.TU.utg1900.36",85.3710347803223,0.193233077247482,0.212009492084918,0.911435970848348,0.362065707937544,0.99999995182314
"evm.TU.utg607.48",167.489056317017,-0.201276434939883,0.220865215365669,-0.911308893103179,0.36213264199102,0.99999995182314
"evm.TU.utg209.36",3.10249271841657,-1.0512261974757,1.15354453058068,-0.91130092476493,0.362136839311326,NA
"tRNAscan-SE.tRNA.utg62.Ser(AGA).3",1.46029429542038,1.75754811188566,1.92877086028366,0.91122701409289,0.362175773193001,NA
"evm.TU.utg3884.34",372.112521654654,0.135802320478365,0.149034979628877,0.911211051368858,0.362184182212173,0.99999995182314
"evm.TU.utg686.57",2475.43232849104,0.189449115633615,0.207930728390983,0.911116491052655,0.362233998242975,0.99999995182314
"evm.TU.utg3884.8",743.418457846824,-0.190870592490553,0.209507861265884,-0.911042627886508,0.362272913638371,0.99999995182314
"evm.TU.utg798.40",304.884205605188,-0.123778483476567,0.135869311239579,-0.911011341319808,0.362289398003941,0.99999995182314
"evm.TU.utg761.16",56.6985485615072,0.244416388867565,0.268305533388933,0.910962907772989,0.3623149177515,0.99999995182314
"evm.TU.utg7127.24",33.202593210234,0.370957677079874,0.407219595142706,0.910952423470378,0.362320442102985,0.99999995182314
"evm.TU.utg2600.30",27.673036916042,0.387967121885504,0.425906544661378,0.910920780036292,0.36233711586879,0.99999995182314
"evm.TU.utg1408.3",404.548461104487,-0.14252267499971,0.156460194618595,-0.910919709304591,0.362337680074166,0.99999995182314
"evm.TU.utg14021.22",14.0065149180533,0.544907410226141,0.598211844883044,0.910893715808446,0.362351377110539,0.99999995182314
"evm.TU.utg6504.12",244.167627505213,0.277010838520588,0.304134274675375,0.910817561803129,0.362391507637905,0.99999995182314
"evm.TU.utg194.9",67.7728417977011,-0.342624357678275,0.376180747941519,-0.91079716214382,0.362402258025639,0.99999995182314
"evm.TU.utg57.17",10.0756838477264,0.761244715112881,0.835836191221757,0.910758259941048,0.362422759596354,NA
"evm.TU.utg8851.58",27.9647191139839,0.288637586681316,0.316920565908683,0.910756882734091,0.362423485401622,0.99999995182314
"evm.TU.utg107.41",2548.24102981665,0.169833013463489,0.186476288939922,0.910748569852785,0.362427866413235,0.99999995182314
"evm.TU.utg1378.26",62.6602492967279,-0.302099457657427,0.331730414862548,-0.910677598804445,0.362465270557606,0.99999995182314
"utg788.equina_smart_1005925.path1",223.173248429046,0.168082530339824,0.184584423415566,0.910599752837267,0.362506300797074,0.99999995182314
"evm.TU.utg29827.4",25.4645459232154,-0.314486526706798,0.345369118062266,-0.910580912593638,0.362516231353098,0.99999995182314
"evm.TU.utg2291.36",210.074467694366,-0.20788711628632,0.228319190535584,-0.910510920254515,0.362553125300455,0.99999995182314
"evm.TU.utg7145.44",260.350397060882,-0.15241550774584,0.167399960428167,-0.910487119327865,0.362565671639702,0.99999995182314
"evm.TU.utg12937.6",73.2856585761546,-0.288112978113474,0.316485537069957,-0.910351167326134,0.362637342125909,0.99999995182314
"evm.TU.utg4194.64",40.7185613387568,-0.269174280349457,0.295696108172769,-0.910307146119703,0.362660550903295,0.99999995182314
"evm.TU.utg3260.22",191.70468067718,0.242887733312061,0.266833744535419,0.910258684616332,0.362686101761164,0.99999995182314
"evm.TU.utg1009.27",28.388623927685,0.632980706117132,0.695386203600081,0.91025778601895,0.362686575548566,0.99999995182314
"evm.TU.utg7548.14",0.970211973156629,-2.77012045312652,3.0433193159816,-0.910229971130399,0.362701241200035,NA
"evm.TU.utg18125.8",2.62521239640432,-1.16066684142112,1.27514007693881,-0.910226933034289,0.36270284308617,NA
"evm.TU.utg116.356",192.381535363287,-0.1880485917625,0.20660011784703,-0.910205636483393,0.362714072167211,0.99999995182314
"evm.TU.utg549.13",18.0906675531611,0.845560418032401,0.929002730357215,0.910180767399113,0.362727185221594,0.99999995182314
"evm.TU.utg2801.30",27.0995802795017,-0.479846643209237,0.527235497784448,-0.91011823981058,0.362760156290059,0.99999995182314
"evm.TU.utg560.5",53.9663258684959,0.311726566169566,0.342564555933422,0.909979041235516,0.362833563040144,0.99999995182314
"evm.TU.utg989.37",71.1045394455795,-0.326474820898262,0.358773050958266,-0.909975874794005,0.362835232979924,0.99999995182314
"evm.TU.utg27299.5",5766.95800640493,-0.299082561750733,0.328700280413677,-0.909894452704241,0.362878175576281,0.99999995182314
"evm.TU.utg750.73",1.44494388592681,1.78760580445203,1.96491062037183,0.909764437078442,0.362946753349696,NA
"evm.TU.utg9875.18",30.7017662709473,0.367208780080775,0.403668515877062,0.909679020378714,0.362991811481064,0.99999995182314
"evm.TU.utg3436.11",3.37807346419459,1.22339492021726,1.34496686576644,0.909609709619206,0.363028376147125,NA
"evm.TU.utg2606.21",582.40786680327,-0.140041003987931,0.153972414886633,-0.909520085731206,0.363075660355906,0.99999995182314
"evm.TU.utg95.7",142.887166795929,-0.199354897629487,0.219197399625148,-0.909476562999407,0.363098623681824,0.99999995182314
"evm.TU.utg1897.4",56.887622307957,-0.218836298144915,0.240621348029874,-0.909463353674445,0.363105593323832,0.99999995182314
"evm.TU.utg3839.96",313.994251686032,-0.172845456037815,0.190090460915701,-0.909280009134529,0.36320234013135,0.99999995182314
"evm.TU.utg77.95",116.96076919313,0.256062884339993,0.281665003522688,0.909104365602762,0.36329503841746,0.99999995182314
"evm.TU.utg868.30",2869.44178718874,-0.151008814749295,0.166111683187432,-0.909080034899799,0.363307880447419,0.99999995182314
"utg413.equina_smart_976031.path1",4.27874788935169,-0.860197003931361,0.946481606470046,-0.908836471888252,0.363436451511211,NA
"evm.TU.utg2757.3",30.0325325441447,-0.432650992134324,0.476062573586073,-0.908811186049054,0.363449800929297,0.99999995182314
"evm.TU.utg2606.45",617.840136012095,0.165762306498573,0.182400297048444,0.908783095098516,0.36346463163892,0.99999995182314
"utg14683.equina_smart_1029496.path1",98.0261252567929,0.187886814684258,0.206763612595226,0.908703481845606,0.363506665774412,0.99999995182314
"utg2333.evm.utg293.70.path3",7.56345561433517,0.671014369791736,0.738434449147946,0.908698626622847,0.363509229329054,NA
"evm.TU.utg207.123",4.58434968794201,-0.903753782087463,0.994560021968307,-0.908697074208622,0.3635100490052,NA
"evm.TU.utg6072.16",179.719954942629,-0.185456769004816,0.204092743954733,-0.908688694223983,0.363514473664804,0.99999995182314
"evm.TU.utg418.11",151.826581410113,-0.305741707211027,0.336467353330822,-0.908681642317955,0.363518197120616,0.99999995182314
"evm.TU.utg564.67",910.949865159099,-0.133561069544463,0.147005589756127,-0.908544156491135,0.363590795368002,0.99999995182314
"evm.TU.utg1542.13",629.878246932252,-0.204694207248056,0.22529932819634,-0.908543353798522,0.363591219249789,0.99999995182314
"evm.TU.utg256.5",18.3553677680263,-0.488623765748666,0.537817023696048,-0.908531608744345,0.363597421552951,0.99999995182314
"evm.TU.utg408.49",2289.2636390843,-0.19245793770481,0.211899310850208,-0.908251834008365,0.363745183963849,0.99999995182314
"evm.TU.utg564.95",644.544693360464,0.201348127410585,0.221688710142847,0.908247096935361,0.363747686161827,0.99999995182314
"evm.TU.utg7066.36",4529.55799093611,0.204727442700924,0.225415484927452,0.908222621736984,0.363760614525877,0.99999995182314
"evm.TU.utg280.47",808.916666430899,0.128964086930382,0.142002538956702,0.908181557019234,0.363782306502118,0.99999995182314
"evm.TU.utg1404.30",98.8136794349609,-0.208924519907373,0.230050049085038,-0.908169855813177,0.363788487680987,0.99999995182314
"evm.TU.utg18537.7",1570.76548761307,-0.223200544793056,0.245808314455953,-0.908026830935579,0.363864046085804,0.99999995182314
"evm.TU.utg13496.9",852.465529095328,0.123795200045707,0.136355355419529,0.907886600161927,0.363938137925249,0.99999995182314
"tRNAscan-SE.tRNA.utg4604.Cys(ACA).3",1.96897289436636,1.57013087445666,1.72952056904002,0.907841688941677,0.363961869054401,NA
"evm.TU.utg3380.6",675.751332004267,-0.146609252601432,0.161493858176274,-0.907831754452263,0.363967118578227,0.99999995182314
"evm.TU.utg2674.31",48.3914927039257,0.249132214624888,0.274433190993895,0.907806427213209,0.363980502061506,0.99999995182314
"evm.TU.utg2674.41",8.87545126616836,-0.531707699217211,0.585719424827858,-0.907785667810963,0.363991472026461,NA
"evm.TU.utg163.2",2399.30829708852,-0.175545647483343,0.193412465656252,-0.907623233526923,0.364077314891679,0.99999995182314
"evm.TU.utg3201.6",469.035033303725,-0.121608407441609,0.134008081986367,-0.907470696088172,0.364157939020234,0.99999995182314
"evm.TU.utg1354.12",558.484862775739,-0.191130886942371,0.210626107938669,-0.907441574137739,0.364173332784799,0.99999995182314
