"gene_id","paired_baseMean","paired_log2FoldChange","paired_lfcSE","paired_pvalue","paired_padj","paired_significant","unpaired_baseMean","unpaired_log2FoldChange","unpaired_lfcSE","unpaired_pvalue","unpaired_padj","unpaired_significant","DEG_category","same_LFC_direction"
"evm.TU.utg470.31",92.4499971093157,0.584404640784799,0.603048810031598,0.00050069284540937,0.0777297194040922,TRUE,92.4499971093157,0.107563570572462,0.351808282410262,0.00295848563406807,0.318412721642344,FALSE,"Paired design only",NA
"evm.TU.utg479.104",156.126989042207,0.972587236516274,0.243171184566109,3.70969397900157e-06,0.00506799842941299,TRUE,156.126989042207,0.27327857600415,0.459372365731336,0.000792344319061361,0.178990011644077,FALSE,"Paired design only",NA
"evm.TU.utg479.142",24.678216341996,0.481158052032495,0.604924316351079,0.000729838826434717,0.0993293126629099,TRUE,24.678216341996,0.0359267615663882,0.209213200962032,0.0123895738270085,0.460098584634035,FALSE,"Paired design only",NA
"evm.TU.utg498.104",370.754884653669,-0.543687957801417,0.50145977213639,0.000596851646953913,0.085381034291737,TRUE,370.754884653669,-0.336973850341985,0.53760446534566,0.000585178349813497,0.17013518689022,FALSE,"Paired design only",NA
"evm.TU.utg505.78",26593.3657358455,0.58959626951856,0.328163016392986,0.000200362613803475,0.0482887141288,TRUE,26593.3657358455,0.046194717977239,0.189639265127051,0.00798160619768641,0.40933193291556,FALSE,"Paired design only",NA
"evm.TU.utg514.1",526.111311021562,0.519957813593506,0.446575388736446,0.000580550526714872,0.0844559795616901,TRUE,526.111311021562,0.255827160796971,0.395191128128696,0.000725025992673816,0.171037072020319,FALSE,"Paired design only",NA
"evm.TU.utg540.62",73.6964451265363,1.11574072387357,0.808421953910774,3.75481294101407e-05,0.0212682437484086,TRUE,73.6964451265363,0.0411167045505753,0.24958687709728,0.00718737557607458,0.405120040138887,FALSE,"Paired design only",NA
"evm.TU.utg540.63",285.225540882374,0.74828331032626,0.592210474296527,0.000249310235443917,0.0532179965862043,TRUE,285.225540882374,0.0683953978428977,0.264463364956257,0.00572762032864041,0.375464046595634,FALSE,"Paired design only",NA
"evm.TU.utg567.14",102.91145071618,-0.209572756709609,0.810669391085942,0.000205010095485152,0.0482887141288,TRUE,102.91145071618,-0.0186342612785618,0.20907762322613,0.0124037673093993,0.460098584634035,FALSE,"Paired design only",NA
"evm.TU.utg567.16",208.681263681797,0.905611745890221,0.592276356846732,0.000121283272335114,0.0365514691771274,TRUE,208.681263681797,0.0397914225395317,0.209122126458104,0.0116242152843776,0.454472369833528,FALSE,"Paired design only",NA
"evm.TU.utg597.162",569.429073551212,0.441567860412369,0.268248343033945,0.00026439667810844,0.0543166198192249,TRUE,569.429073551212,0.0495637043270617,0.167257628960319,0.00462216326910455,0.368415651050561,FALSE,"Paired design only",NA
"evm.TU.utg684.2",315.951588623051,0.719868793146788,0.544701864643112,0.000274966604120596,0.054621886384513,TRUE,315.951588623051,0.0625030267944458,0.266290075056037,0.00626967918251277,0.386015541825296,FALSE,"Paired design only",NA
"evm.TU.utg710.35",567.816756088101,0.501206889073584,0.434874921638139,0.000614443435733971,0.0862229119946982,TRUE,567.816756088101,0.211085283256435,0.38604756818736,0.00106626119944965,0.211504660426697,FALSE,"Paired design only",NA
"evm.TU.utg715.28",112.129003325598,-0.546831199975804,0.552354182736853,0.000615359508068885,0.0862229119946982,TRUE,112.129003325598,-0.00799984144198066,0.0849672811594676,0.0937793495995126,0.78524131351888,FALSE,"Paired design only",NA
"evm.TU.utg729.58",26.5365318307808,0.247612307712542,0.581368868092317,0.000732362297994522,0.0993293126629099,TRUE,26.5365318307808,0.1102898616754,0.53613016675123,0.000895991659880152,0.19674222461704,FALSE,"Paired design only",NA
"evm.TU.utg729.116",473.34533183292,0.601356274568047,0.550608836761756,0.000479007590639855,0.0752179563163951,TRUE,473.34533183292,0.15141785688439,0.397936902882844,0.00192797877658086,0.274635243732498,FALSE,"Paired design only",NA
"evm.TU.utg750.15",17534.3798059933,-0.714880111571304,0.590203032825574,0.000289365083258121,0.0556783251398707,TRUE,17534.3798059933,-0.0146109645816935,0.135899436452518,0.040705495408261,0.642708401254457,FALSE,"Paired design only",NA
"utg777.equina_smart_1473457.path2",1024.0107218154,0.554022058498923,0.539882832143592,0.00059367241095072,0.085381034291737,TRUE,1024.0107218154,0.361653502962414,0.602928251104216,0.000487264314462924,0.161054269057965,FALSE,"Paired design only",NA
