"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","model","significant","direction"
"evm.TU.utg4.44",432.254468664828,0.000930309043838419,0.0224419562056293,0.700988702094175,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.45",64003.1191074411,-1.09738507146994e-05,0.0165185953700874,0.99555475102293,0.999692278100911,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.46",244.706947128705,0.00126017814227616,0.0230764780983628,0.608967736259836,0.993778726061932,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.47",163235.809020428,-0.00013986874359896,0.0185356362085885,0.946837919777799,0.998683342004946,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.48",1137.96318396236,-0.000745452442983277,0.0251508334000141,0.783347270685202,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.49",4387.07180654847,-0.000833591576324368,0.0166400137577562,0.6783995145233,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.50",832.091381941927,-0.000634166434286501,0.0226387241202134,0.79645040364508,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.51",199.929421489235,0.00259320068011688,0.0291137841270357,0.379128056955993,0.97355809827139,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.52",226.582819450434,-0.000590442659563852,0.0228578806911375,0.812024452572226,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.53",4271.22552898259,0.000316176910233543,0.0198573036776889,0.886054662487429,0.998102311351632,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.54",264.388484108347,0.000342922650494006,0.0231213349804752,0.891776732104977,0.998212313473018,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.55",3.26700786521812,0.0246542577370854,0.168925123175152,0.0611561370734649,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.56",2.62291990270895,0.00841424590773321,0.111742154404604,0.325565098969228,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg4.SeC(TCA).2",0.767339889097244,0.00110231567384639,0.114150083269077,0.825114403291632,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.57",3.45662251557071,0.0113233092044118,0.115072336824965,0.244685417738832,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.59",2.68253978333637,5.70498654970882e-05,0.0959527680033523,0.993888091396489,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.61",59.3417979546072,-0.00360488593100329,0.0415467628366647,0.38827079455914,0.976148844534273,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.62",56.0400336594023,-0.0705831931387327,0.233482071104736,0.0194896092571593,0.45519539304287,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg4.63",1191.08388600483,0.0129931222125144,0.0807002593358335,0.112492944176972,0.828699033094471,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg4.Pseudo(AGA).4",1.05415466028484,-0.000443828124641317,0.114642017327707,0.92618262558031,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
