"region_from_list","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","gene_id_labelling","Count","geneID_gene_level","dmr_feature_id","region_feature","context","methDiff","p_fdr","n_unique_genes_for_term","n_dmr_features_for_term","GO","region","experiment","GeneRatio_raw","BgRatio_raw","ontology","semantic_cluster_id","semantic_cluster_GO","semantic_cluster_Description","cluster_size","mean_similarity_to_cluster"
"dispersed_repeat","GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg3884.52",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg3884.52__1697","dispersed_repeat","CpG",0.479846449,0.079882812,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg3884.52",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg3884.52__6558","dispersed_repeat","CHG",0.657894737,0.014207606,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg9625.4",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg9625.4__2656","dispersed_repeat","CpG",1.086956522,0.095716628,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"utg2379.equina_smart_1636200.mrna1",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__utg2379.equina_smart_1636200.mrna1__5871","dispersed_repeat","CHG",-0.675675676,0.032487392,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"utg2379.equina_smart_1636200.mrna1",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__utg2379.equina_smart_1636200.mrna1__5872","dispersed_repeat","CHG",-0.675675676,0.032487392,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"utg2379.equina_smart_1636200.mrna1",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__utg2379.equina_smart_1636200.mrna1__5873","dispersed_repeat","CHG",-0.675675676,0.032487392,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg1138.4",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg1138.4__9891","dispersed_repeat","CHH",-2.010050251,2.48e-05,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0004035","alkaline phosphatase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg479.60",1,"evm.utg479.60","exp1__dispersed_repeat__evm.utg479.60__12518","dispersed_repeat","CHH",5.673758865,4.95e-06,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429","MF","MF_11","GO:0004721","phosphoprotein phosphatase activity",3,0.727463992889562
"dispersed_repeat","GO:0005245","voltage-gated calcium channel activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg816.25",1,"evm.utg816.25","exp1__dispersed_repeat__evm.utg816.25__2527","dispersed_repeat","CpG",12.35521236,0.032229899,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429","MF","MF_24","GO:0005245","voltage-gated calcium channel activity",3,0.829383142449268
"dispersed_repeat","GO:0008483","transaminase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg30804.6",1,"evm.utg30804.6","exp1__dispersed_repeat__evm.utg30804.6__1394","dispersed_repeat","CpG",-7.792059577,0.00031614,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0008483","transaminase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg30804.6",1,"evm.utg30804.6","exp1__dispersed_repeat__evm.utg30804.6__1395","dispersed_repeat","CpG",-7.792059577,0.00031614,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0008483","transaminase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg30804.6",1,"evm.utg30804.6","exp1__dispersed_repeat__evm.utg30804.6__1396","dispersed_repeat","CpG",-7.792059577,0.00031614,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0008483","transaminase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg30804.6",1,"evm.utg30804.6","exp1__dispersed_repeat__evm.utg30804.6__11626","dispersed_repeat","CHH",-2.678571429,0.000927809,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0008483","transaminase activity",0.0555555555555556,0.00233100233100233,1,23.8333333333333,4.77842372894382,0.041958041958042,0.136363636363636,0.0993743099006257,"evm.utg30804.6",1,"evm.utg30804.6","exp1__dispersed_repeat__evm.utg30804.6__11627","dispersed_repeat","CHH",-2.678571429,0.000927809,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","1/429","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0043130","ubiquitin binding",0.0555555555555556,0.00932400932400932,0.25,5.95833333333333,2.08261252737343,0.158080411055594,0.296356161313779,0.215968052779272,"evm.utg24440.2",1,"evm.utg24440.2","exp1__dispersed_repeat__evm.utg24440.2__11042","dispersed_repeat","CHH",-2.034428795,0.006654635,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","4/429","MF","MF_34","GO:0046983","protein dimerization activity",3,0.660767795556058
"dispersed_repeat","GO:0043130","ubiquitin binding",0.0555555555555556,0.00932400932400932,0.25,5.95833333333333,2.08261252737343,0.158080411055594,0.296356161313779,0.215968052779272,"evm.utg24440.2",1,"evm.utg24440.2","exp1__dispersed_repeat__evm.utg24440.2__11043","dispersed_repeat","CHH",-2.034428795,0.006654635,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","4/429","MF","MF_34","GO:0046983","protein dimerization activity",3,0.660767795556058
"dispersed_repeat","GO:0043130","ubiquitin binding",0.0555555555555556,0.00932400932400932,0.25,5.95833333333333,2.08261252737343,0.158080411055594,0.296356161313779,0.215968052779272,"evm.utg24440.2",1,"evm.utg24440.2","exp1__dispersed_repeat__evm.utg24440.2__11044","dispersed_repeat","CHH",-2.034428795,0.006654635,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","4/429","MF","MF_34","GO:0046983","protein dimerization activity",3,0.660767795556058
"dispersed_repeat","GO:0043565","sequence-specific DNA binding",0.0555555555555556,0.00932400932400932,0.25,5.95833333333333,2.08261252737343,0.158080411055594,0.296356161313779,0.215968052779272,"evm.utg1395.61",1,"evm.utg1395.61","exp1__dispersed_repeat__evm.utg1395.61__276","dispersed_repeat","CpG",-0.682422612,0.095716628,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","4/429","MF","MF_4","GO:0003676","nucleic acid binding",7,0.618584823654081
"dispersed_repeat","GO:0004725","protein tyrosine phosphatase activity",0.0555555555555556,0.0116550116550117,0.2,4.76666666666667,1.77090999358791,0.193738181881474,0.296356161313779,0.215968052779272,"evm.utg989.44.45.2.5c2798c8",1,"evm.utg989.44.45.2.5c2798c8","exp1__dispersed_repeat__evm.utg989.44.45.2.5c2798c8__13391","dispersed_repeat","CHH",-1.589638331,0.000244134,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","5/429","MF","MF_11","GO:0004721","phosphoprotein phosphatase activity",3,0.809602608572543
"dispersed_repeat","GO:0004725","protein tyrosine phosphatase activity",0.0555555555555556,0.0116550116550117,0.2,4.76666666666667,1.77090999358791,0.193738181881474,0.296356161313779,0.215968052779272,"evm.utg989.44.45.2.5c2798c8",1,"evm.utg989.44.45.2.5c2798c8","exp1__dispersed_repeat__evm.utg989.44.45.2.5c2798c8__13392","dispersed_repeat","CHH",-1.589638331,0.000244134,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","5/429","MF","MF_11","GO:0004721","phosphoprotein phosphatase activity",3,0.809602608572543
"dispersed_repeat","GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg17372.1",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg17372.1__423","dispersed_repeat","CpG",1.540436457,0.004929962,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg3906.20",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg3906.20__1703","dispersed_repeat","CpG",-2.631578947,4.18e-05,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg3906.20",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg3906.20__1704","dispersed_repeat","CpG",-2.631578947,4.18e-05,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg3906.20",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg3906.20__6562","dispersed_repeat","CHG",-2.355072464,0.001844295,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg3906.20",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg3906.20__6563","dispersed_repeat","CHG",-2.355072464,0.001844295,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg1032.34",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9765","dispersed_repeat","CHH",1.066924846,0.052311214,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0008270","zinc ion binding",0.166666666666667,0.0909090909090909,0.0769230769230769,1.83333333333333,1.14092206702168,0.218524823425914,0.296356161313779,0.215968052779272,"evm.utg1032.34",3,"evm.utg17372.1/evm.utg3906.20/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9766","dispersed_repeat","CHH",1.066924846,0.052311214,3,7,"Molecular Functions","dispersed_repeat","Acute Experiment","3/18","39/429","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0004386","helicase activity",0.0555555555555556,0.013986013986014,0.166666666666667,3.97222222222222,1.53258279058238,0.227966277933676,0.296356161313779,0.215968052779272,"evm.utg17372.1",1,"evm.utg17372.1","exp1__dispersed_repeat__evm.utg17372.1__423","dispersed_repeat","CpG",1.540436457,0.004929962,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","6/429","MF","MF_6","GO:0003724","RNA helicase activity",2,0.89203599873924
"dispersed_repeat","GO:0005044","scavenger receptor activity",0.0555555555555556,0.013986013986014,0.166666666666667,3.97222222222222,1.53258279058238,0.227966277933676,0.296356161313779,0.215968052779272,"evm.utg1569.8",1,"evm.utg1569.8","exp1__dispersed_repeat__evm.utg1569.8__356","dispersed_repeat","CpG",-0.954979536,0.083596936,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","6/429","MF","MF_22","GO:0005044","scavenger receptor activity",1,1
"dispersed_repeat","GO:0003676","nucleic acid binding",0.111111111111111,0.0606060606060606,0.0769230769230769,1.83333333333333,0.916410657003209,0.298790706949269,0.353116290030954,0.257331709334298,"evm.utg1256.23",2,"evm.utg1256.23/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1256.23__203","dispersed_repeat","CpG",-0.782441252,0.005905139,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","26/429","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"dispersed_repeat","GO:0003676","nucleic acid binding",0.111111111111111,0.0606060606060606,0.0769230769230769,1.83333333333333,0.916410657003209,0.298790706949269,0.353116290030954,0.257331709334298,"evm.utg1256.23",2,"evm.utg1256.23/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1256.23__204","dispersed_repeat","CpG",-0.782441252,0.005905139,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","26/429","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"dispersed_repeat","GO:0003676","nucleic acid binding",0.111111111111111,0.0606060606060606,0.0769230769230769,1.83333333333333,0.916410657003209,0.298790706949269,0.353116290030954,0.257331709334298,"evm.utg1256.23",2,"evm.utg1256.23/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1256.23__205","dispersed_repeat","CpG",-0.782441252,0.005905139,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","26/429","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"dispersed_repeat","GO:0003676","nucleic acid binding",0.111111111111111,0.0606060606060606,0.0769230769230769,1.83333333333333,0.916410657003209,0.298790706949269,0.353116290030954,0.257331709334298,"evm.utg1032.34",2,"evm.utg1256.23/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9765","dispersed_repeat","CHH",1.066924846,0.052311214,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","26/429","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"dispersed_repeat","GO:0003676","nucleic acid binding",0.111111111111111,0.0606060606060606,0.0769230769230769,1.83333333333333,0.916410657003209,0.298790706949269,0.353116290030954,0.257331709334298,"evm.utg1032.34",2,"evm.utg1256.23/evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9766","dispersed_repeat","CHH",1.066924846,0.052311214,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","26/429","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"dispersed_repeat","GO:0046872","metal ion binding",0.111111111111111,0.111888111888112,0.0416666666666667,0.993055555555556,-0.0106716817402459,0.619443892854695,0.671064217259253,0.489034652253707,"evm.utg816.25",2,"evm.utg816.25/evm.utg221.15","exp1__dispersed_repeat__evm.utg816.25__2527","dispersed_repeat","CpG",12.35521236,0.032229899,2,2,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","48/429","MF","MF_25","GO:0046872","metal ion binding",3,0.844500090415137
"dispersed_repeat","GO:0046872","metal ion binding",0.111111111111111,0.111888111888112,0.0416666666666667,0.993055555555556,-0.0106716817402459,0.619443892854695,0.671064217259253,0.489034652253707,"evm.utg221.15",2,"evm.utg816.25/evm.utg221.15","exp1__dispersed_repeat__evm.utg221.15__10704","dispersed_repeat","CHH",-0.782122905,0.029315754,2,2,"Molecular Functions","dispersed_repeat","Acute Experiment","2/18","48/429","MF","MF_25","GO:0046872","metal ion binding",3,0.844500090415137
"dispersed_repeat","GO:0003677","DNA binding",0.0555555555555556,0.121212121212121,0.0192307692307692,0.458333333333333,-0.870964258639335,0.907123245945423,0.907123245945423,0.661061474778041,"evm.utg432.4",1,"evm.utg432.4","exp1__dispersed_repeat__evm.utg432.4__1855","dispersed_repeat","CpG",-0.747967273,0.001753609,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","52/429","MF","MF_4","GO:0003676","nucleic acid binding",7,0.690061607206899
"dispersed_repeat","GO:0003677","DNA binding",0.0555555555555556,0.121212121212121,0.0192307692307692,0.458333333333333,-0.870964258639335,0.907123245945423,0.907123245945423,0.661061474778041,"evm.utg432.4",1,"evm.utg432.4","exp1__dispersed_repeat__evm.utg432.4__1856","dispersed_repeat","CpG",-0.747967273,0.001753609,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/18","52/429","MF","MF_4","GO:0003676","nucleic acid binding",7,0.690061607206899
